名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
jd_180286pcc,银牌会员,买给家人的，1400入手用了一段时间，可能自己在用苹果，所以觉得它的像素一般，视频播放成效有限。暂时没有什么硬件问题,2018-03-07 21:34:02,0,0,5
j***人,PLUS会员,质量还是不错的华为 价钱也一千多,2018-03-07 13:59:20,0,0,5
沐***雨,PLUS会员,价比可以，全蓝色，京东购物放心！,2018-03-06 14:53:23,0,0,5
j***v,金牌会员,好看，运行速度也不慢，像素也够用，主要还是价格便宜，所以这个配置当然就不要求太高啦，总体来说这款手机还是不错的！,2018-03-06 13:47:05,0,0,5
j***u,金牌会员,早上下单，下午就收到了。使用一天，感觉很好,2018-03-06 18:44:14,0,0,5
j***d,金牌会员,用了一段时间后才来评价的，两个多月了没有发现问题，挺好用的，反应也很灵敏，外观设计不错，颜色特别喜欢,2018-03-06 11:28:29,0,0,5
商***日,PLUS会员,手机倒是不错，但是刚买了就降了100算什么意思啊。。。。这么不是坑人吗。。。。,2018-03-07 23:28:31,0,0,5
M***檬,银牌会员,本来因为缺货推迟了发货时间，结果没想到这么快就收到了，帮妈妈买的，妈妈非常喜欢?！棒棒哒??,2018-03-06 12:40:08,0,0,5
7***m,金牌会员,屏幕大小非常合适，颜色非常漂亮，功能和齐全，非常好，也很喜欢，华为老牌子，一直用它，家里人都用这款,2018-03-07 11:10:03,0,0,5
j***2,金牌会员,手机外观挺美的，手感拿着很舒服，一看不像1500的手机，粉红色也很好看，运行速度很快，很好用。,2018-03-08 21:36:40,0,0,5
果***王,PLUS会员,很好很强大，京东快递也很快，下雨天快递小哥也很给力，东西不错，京东加油,2018-03-07 11:01:47,0,0,5
一***悠,金牌会员,手机过年丢了，伤心啊，再次购买还是选华为哈哈棒棒哒，这次要开好云端，不然东西没了真烦,2018-03-07 13:02:59,0,0,5
樱***马,银牌会员,外观可爱，适合女生使用。特意用了一段时间来评价的，非常满意，物美价廉，全5分好评。,2018-03-09 10:21:55,0,0,5
小***1,银牌会员,刚接到货，玩了一下手机，总体感觉可以，就是没有送指针，看来只能用牙签放手机卡了。,2018-03-09 18:19:27,0,0,5
j***e,PLUS会员,很好，物美价廉，老婆满意，物流给力，第二天早上就到了，惊讶,2018-03-09 06:14:23,0,0,5
