名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
凛***3,银牌会员,给朋友买的，她很满意，好评。送的自拍杆也很实用,2018-02-26 10:22:18,0,0,5
w***4,PLUS会员,帮朋友买的，听说还是比较喜欢的！,2018-01-12 14:04:27,0,0,5
p***6,PLUS会员,好用，长辈们可以用，很方便,2018-02-20 16:45:30,0,0,5
j***艳,铜牌会员,手机很好，服务态度真心垃圾，物流也是一样，垃圾！,2018-02-01 16:05:26,0,0,5
q***n,PLUS会员,送给妈妈，她很开心，也很喜欢。,2018-01-13 17:24:17,0,0,5
j***t,银牌会员,手机用来送别人的，据说很喜欢，而且运行流畅。,2018-02-26 20:34:05,0,0,5
B***来,银牌会员,手机好用，是真品，反应也挺快的，买给妈妈用的,2018-02-20 18:23:18,0,0,5
欢***擦,金牌会员,非常好，物流很快，质量好好，千元以下你值得拥有。,2018-01-21 10:49:56,0,0,5
v***娘,铜牌会员,很好，不卡，就是电用的比较快，不模糊，很好用。,2018-02-01 05:16:34,0,0,5
j***g,铜牌会员,这个价位的电话算很不错了，拿着手感挺好，反应速度不错，用后再来评价,2017-12-29 22:22:34,0,0,5
j***6,银牌会员,宝贝收到了，真心不错，大爱，大家可以放心购买哟,2018-01-26 14:22:53,0,0,5
j***f,银牌会员,手机很好，价格合适，就是由于过年物流慢了一天,2018-02-09 20:29:57,0,0,5
西***语,PLUS会员,宝贝不错，物流也很快。喜欢。,2018-01-03 06:57:11,0,0,5
j***p,银牌会员,物有所值，反应速度也挺快，主要像素挺好的,2018-03-02 21:15:33,0,0,5
鼻***啦,PLUS会员,第一次购买这个品牌送人的,2018-01-29 17:09:00,0,0,5
w***s,铜牌会员,买了两个反应挺快，毕竟是大品牌值得信赖！,2018-02-27 20:31:25,0,0,5
斜***近,PLUS会员,还行吧用着 物流还是没的说,2018-01-11 12:01:11,0,0,5
j***b,铜牌会员,总空间是16G，能用的只有8个G，哎╯﹏╰,2018-02-08 11:45:30,0,0,5
j***d,铜牌会员,手机是正品的，服务态度很好，下次还来买,2018-03-05 17:17:04,0,0,5
1***p,银牌会员,快寄速度蛮快的当天就收到了，宝贝不错?,2018-02-15 08:12:22,0,0,5
j***a,金牌会员,千元左右的手机，还是可以的，就是手机轻了点,2018-01-29 08:18:57,0,0,5
1***0,金牌会员,第二次购买了，上次金色，这次玫瑰金，赞,2018-02-25 18:44:33,0,0,5
穷***i,银牌会员,给亲妈买的 先练练手吧 会玩了再换个好点的,2018-01-25 00:11:31,0,0,5
残***瞬,PLUS会员,挺不错的手机，音质不错,2018-01-21 17:52:21,0,0,5
j***s,银牌会员,手机不错，给老爸老妈买的，老人很喜欢,2018-03-03 16:50:28,0,0,5
j***6,银牌会员,手机是给别人买的物流真的很快快递员态度很好,2018-01-14 15:46:12,0,0,5
邹***良,金牌会员,很便宜一个苹果可以买几个，还是这个划算。,2018-01-23 20:51:11,0,0,5
小***步,银牌会员,手机用起来不错，帮妈妈买的，挺流畅。,2018-02-21 20:31:45,0,0,5
累***亲,PLUS会员,手机很漂亮，质量很棒,2018-01-22 00:10:31,0,0,5
w***走,银牌会员,挺好的，已经买两部了，都是给父母的,2018-03-07 08:10:36,0,0,5
小***空,金牌会员,物流很快，第二天就到了，暂时没发现问题,2018-02-03 08:30:46,0,0,5
j***v,银牌会员,嗯，手机买给老公的，挺不错的，快递也速度！,2018-01-02 21:34:12,0,0,5
j***c,银牌会员,手机外观还可以，反应也快也不贵，值得拥有！,2018-01-01 06:38:54,0,0,5
o***N,银牌会员,东西不错，给老妈买的，看上去还行，,2018-02-24 17:03:21,0,0,5
吴***e,银牌会员,很不错，用着非常舒适，很喜欢vivo手机,2018-01-09 11:12:37,0,0,5
z***r,铜牌会员,商品不错，送货人员服务也不错，挺好的,2018-02-03 11:59:51,0,0,5
I***f,铜牌会员,还不错???，挺好的。?,2018-02-28 23:57:45,0,0,5
U***c,金牌会员,手机很好用，颜色好看，电池续航时间长,2018-01-29 12:04:13,0,0,5
x***6,金牌会员,商品不错，物流很快，服务态度很好,2018-02-26 09:57:29,0,0,5
纳米木木,银牌会员,还不错，给妈妈新年礼物！挺好的！,2018-02-24 10:08:45,0,0,5
j***8,钻石会员,不错非常给力京东还送货上门而且是乡村,2018-01-25 19:35:21,0,0,5
温***0,铜牌会员,帮别人买的，还可以，送的东西也挺实用的,2018-01-12 20:58:42,0,0,5
j***v,银牌会员,暂时感觉还是不错的，等用几天再来追评。,2018-01-10 05:48:02,0,0,5
李***0,钻石会员,还好，没什么问题，挺好用，下次还来,2018-02-01 19:06:31,0,0,5
h***9,金牌会员,手机给爸妈买的，二老很喜欢，不错,2018-02-15 20:05:31,0,0,5
e***X,铜牌会员,收到了，很不错，满意，送货很快,2018-02-28 08:13:01,0,0,5
j***g,银牌会员,还比较满意，整体上还是可以的,2018-03-08 20:57:21,0,0,5
j***l,银牌会员,挺好的比实体店还要便宜不少呢,2018-03-07 21:32:17,0,0,5
j***c,银牌会员,给妈妈买的，希望能用久一点。,2018-03-07 16:27:56,0,0,5
I***v,银牌会员,以前用过类似的，感觉还不错，就买了？,2018-01-07 09:46:38,0,0,5
j***v,铜牌会员,很满意的一次购物，真的是物有所值！,2018-01-21 23:52:06,0,0,5
j***e,金牌会员,手机非常漂亮，用起来手感也非常舒服,2018-01-20 08:44:18,0,0,5
j***z,银牌会员,宝贝收到了，还不错，活动期间购买的，物美价廉，值得拥有，京东的物流就是快，第二天就收到了。。。。,2018-01-03 19:04:37,0,0,5
j***a,银牌会员,妹妹收到了，用起来还可以，适合学生党,2018-01-01 14:59:28,0,0,5
j***8,铜牌会员,买送老婆的机好靓，老板态度很好,2018-02-12 15:02:07,0,0,5
j***0,铜牌会员,物流比较快！手机用了还不错，比实体店便宜，给个好评。,2017-12-30 03:46:42,0,0,5
绝***子,钻石会员,一直在京东上买手机，值得信赖！,2018-02-07 22:47:19,0,0,5
王***8,金牌会员,挺好的，用的方便，vivo,2018-03-09 11:12:25,0,0,5
哥***虫,铜牌会员,给老妈买的，质量还可以，她很满意。,2018-01-05 06:34:56,0,0,5
V***h,银牌会员,宝贝已收到，非常满意，快递也很给力,2018-01-04 19:44:50,0,0,5
c***j,银牌会员,给家人用的，还没拆，体验卡怎么拿,2018-01-19 10:48:57,0,0,5
j***t,银牌会员,感谢京东！物流真快，东西已收到！,2018-01-19 06:48:44,0,0,5
j***6,银牌会员,有点失望刚买没几天就便宜了一百块钱,2018-01-03 01:43:29,0,0,5
紫***星,钻石会员,手机很好，很流畅，给家里老人用的,2018-01-12 09:17:52,0,0,5
小敏lovea,铜牌会员,其他都很好，就是没送到指定地点,2018-01-26 21:14:24,0,0,5
j***c,铜牌会员,很好，就是不知道以后怎么样,2018-02-24 18:31:01,0,0,5
