名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
盗***3,钻石会员,店家发货挺快的，   差不多1天就收到货了，手机挺漂亮的， 还送个原装手机壳，手机拍照清楚 ，在线看视频也不卡，很满意。,2017-04-07 11:50:18,1,0,5
j***q,银牌会员,手机还可以，就是邻近年底物流实在太慢了，我等得花儿都谢了！差点就点退货了～,2018-02-11 22:32:02,0,0,5
j***7,金牌会员,目前过年使用拍照来看效果不错，特别是自然光条件下成像色彩秒杀其他品牌。,2018-02-28 16:04:08,0,0,5
l***p,PLUS会员,很不错，主要用于拍照，效果不错。超级喜欢，京东很给力。,2018-01-24 15:43:24,0,0,5
怀***饭,PLUS会员,之前用的P9，觉得不错，换了P10应该也不错，支持华为,2018-01-21 00:37:01,0,0,5
j***x,银牌会员,提前一天到货，必须点赞，手机没的说，还赠了一堆的东东，哈哈，太给力了。,2018-02-07 20:14:41,0,0,5
j***a,银牌会员,这么热的天，手机频繁使用并不发热，样子和手感都不错，反应很灵敏，总体很满意,2017-06-04 15:53:33,0,0,5
紫***缈,PLUS会员,不要相信配送时间准确性，配送很慢，东西也是垃圾，下次坚决不要买,2018-03-01 20:00:04,0,0,5
我***g,PLUS会员,买了快一个月了。用到今天没有出现啥意外。真心感觉国产华为非常棒，支持你。,2017-10-21 09:27:36,0,0,5
我***妮,PLUS会员,手机质感不错，送货速度很快，还送了很多配件,2018-02-02 20:30:41,0,0,5
水***6,PLUS会员,华为手机就是好，之前用的p8，还有好多赠品,2018-01-27 02:28:02,0,0,5
j***9,金牌会员,手机不错，给老婆买的，老婆很喜欢。物超所值。赠品很多。服务不错。,2018-01-07 07:33:05,0,0,5
2***F,银牌会员,货早就收到了，频目小了点，P10头条新闻都在议论，偷工减料，做得不到位，还是用金立手机好，两千多，实惠!,2017-06-26 15:40:32,0,0,5
半***天,PLUS会员,用了华为5年了，从p6开始，一直坚持p系列，做工精巧，国产精品,2017-12-17 08:14:51,0,0,5
j***天,金牌会员,新年开始了，给她的礼物，开开心心爽歪歪啦！谢谢店家送的小东东！,2018-01-12 20:54:23,0,0,5
s***b,金牌会员,该手机产品不错，第一次买国产手机，还是国产手机好。支持国货！,2018-01-28 03:28:10,0,0,5
