名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
大***2,银牌会员,物流超快，第一天下单，第二天到货。包装很好，手机无瑕疵，看起来是正品行货，应该没问题，信赖京东,2018-03-08 19:14:24,0,0,5
周***铖,PLUS会员,很好。帮朋友购买，之前朋友不懂使用。引起一点小问题，售后维修，很负责任，，,2018-03-08 14:34:57,0,0,5
吴***P,PLUS会员,给妈妈买的，还没用，手机卡不在旁边，一直在京东上买数码家电，比较信赖京东,2018-03-10 00:51:00,0,0,5
j***h,PLUS会员,给老妈买的手机，物有所值，华为一如既往地的强大，这个价位配置绝对够用了。,2018-03-09 00:00:24,0,0,5
邹***昶,银牌会员,东西用了一天才来评的，续航一天该没问题，不过我在京东买的东西，居然没有京东，有*宝**品会等……凡乎都有，真搞笑。希望东西耐用吧，拍照大家看效果，不踩。,2018-03-09 18:51:25,0,0,5
z***5,PLUS会员,手机很好用，发现和我的华为P10一样，用起来流畅，老人用一点问题都没有。,2018-03-06 21:14:17,0,0,5
静***8,PLUS会员,帮同事下单购买的，送货快不过保护膜什么的都不送，还要自己买的，京东信得过,2018-03-07 07:59:50,0,0,5
w***8,PLUS会员,很好用，买过很多个华为，系统流畅，给妈妈用足够了，3g的运行内存很快。,2018-03-09 16:32:14,0,0,5
5***伟,钻石会员,电池耐用毕竟是四千多毫安呢，如果处理器用华为处理器就好了，手机反应还可以，物流小哥给一百分,2018-03-08 19:47:25,0,0,5
智***e,PLUS会员,买了几台华为，质量不错的，买给妈妈用的，电池容易量大，使用还是挺好的,2018-03-09 23:14:53,0,0,5
j***3,铜牌会员,手机给老人买着用，手感用着挺好，质量不错，京东物流也很快，基本没耽搁时间，速度很快，满意,2018-03-08 17:16:55,0,0,5
0***d,PLUS会员,很好的手机，给老人买了，不过就是降价厉害，比半年前的商场价便宜近一半,2018-03-07 09:14:56,0,0,5
x***i,金牌会员,挺好的 就是听说华为选择是国产品牌手机里排行NO.1 所以买给爸爸用 希望能比较好用哟,2018-03-09 10:00:02,0,0,5
1***p,银牌会员,拍照还可以吧，给婆婆买的，电池应该够她用的吧，反应也还可以，一直都是华为手机，支持华为,2018-03-09 19:17:55,0,0,5
