名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
新***c,银牌会员,京东送货就是快 送到家门口 给快递员点赞 ，手机收到后 已经换卡用上了 也非常好,2018-03-08 19:49:15,0,0,5
j***g,银牌会员,挺好的，与描述相符，开机反应挺快呃呃呃，应该没问题，是正品，值得购买，相信京东！,2018-03-08 21:59:34,0,0,5
夜***者,PLUS会员,帮朋友买的，支持国货啊，华为大厂。手机不错，各方面都挺好的。,2018-03-08 17:38:53,0,0,5
希***9,PLUS会员,给妈妈买的，非常好用，不比苹果的差，给国货手机点个赞！,2018-03-06 17:33:31,0,0,5
j***9,银牌会员,手机收到了，要是感觉还可以，一开始商家忘记给发耳机了，又给补发了一个，五分,2018-03-07 08:59:47,0,0,5
s***h,钻石会员,和华为P系列看上去没什么区别，但价格便宜很多，非常好,2018-03-06 21:50:46,0,0,5
s***n,PLUS会员,给老人买的，要求不高，目前用着还可以，以后再评价。,2018-03-07 10:28:58,0,0,5
s***n,PLUS会员,给老人买的，要求不高，目前用着还不错，后续在评价。,2018-03-07 10:27:23,0,0,5
d***4,金牌会员,不错的一次购物，昨天买的，今天京东快递就送到了，京东自营，值得信赖。,2018-03-09 22:19:48,0,0,5
alexliu1983,PLUS会员,给老爸买的，用着很喜欢，速度快，照相清晰足够了,2018-03-08 12:13:08,0,0,5
M***下,铜牌会员,手机很好，用起来很方便快速，很喜欢，内存也很大，还送了耳机，很好！,2018-03-06 22:39:20,0,0,5
w***2,银牌会员,无论是京东物流，还是华为手机都很赞? 。非常愉快的一次购物体验。,2018-03-06 18:24:52,0,0,5
j***5,PLUS会员,买来送人当礼物的，客户指定产品，第三次购买了。,2018-03-06 11:16:27,0,0,5
j***h,银牌会员,买给爸爸用的，完全可以，感觉不比我自己的荣耀v9差，各方面都很满意,2018-03-06 19:00:17,0,0,5
j***g,银牌会员,目前用着挺好的，没啥问题，速度也挺快的，做工也好，大品牌值得信赖,2018-03-09 09:11:09,0,0,5
l***y,钻石会员,屏幕大，给老人用非常适合。性价比高，希望后期性能稳定。继续关注中,2018-03-08 15:24:15,0,0,5
金***2,PLUS会员,买给老人用的，还不错，性价比高，信任华为。,2018-03-07 22:05:35,0,0,5
我***哈,PLUS会员,给妈妈买的，内存大，性价比高，支持国产手机,2018-03-07 13:35:00,0,0,5
发***买,PLUS会员,到货非常快，老妈用着还行，比之前的小米好用,2018-03-06 16:18:30,0,0,5
j***f,银牌会员,还不错，机子挺漂亮的，运行速度也可以，就是电池没有预计的耐用。,2018-03-06 13:06:19,0,0,5
简***情,银牌会员,手机很不错，内存大，很稳定，像素也不错的，整体来说比较满意！,2018-03-09 09:53:20,0,0,5
老***5,银牌会员,非常不错，支持民族品牌，已经第二次购买华为了，值得信赖！！！,2018-03-08 09:20:20,0,0,5
j***q,铜牌会员,手机到了完好无损，大屏幕父母用着舒服，反应快，电池续航也不错,2018-03-07 15:42:51,0,0,5
h***g,金牌会员,真品，很好,2018-03-06 09:47:34,0,0,5
f***7,PLUS会员,此用户未及时评价，系统默认好评。,2018-01-30 16:13:44,1,0,5
g***y,PLUS会员,给老婆买的 不错 很好用哦 以后再买,2018-03-08 17:42:59,0,0,5
j***1,PLUS会员,手机好行，要是能送烤肉送我就更好了。,2018-03-08 16:53:15,0,0,5
j***斤,金牌会员,跟亲戚买的 用了段时间来评价 各方面都不错 快递速度也快,2018-03-07 20:57:07,0,0,5
y***e,金牌会员,公司办活动买的奖品，速度快，可以开增值税专用发票。挺好的,2018-03-07 19:25:29,0,0,5
思***言,PLUS会员,手机质量不错，就是没有什么优惠活动。,2018-03-06 20:01:08,0,0,5
l***0,银牌会员,老妈的第一部智能机，目前还在学习中，暂时来说还行，够用,2018-03-09 12:35:48,0,0,5
j***o,银牌会员,手机是买给叔叔用的，送货很快，产品也很好，他也很喜欢。,2018-03-09 08:16:08,0,0,5
j***n,PLUS会员,帮朋友买的他说很好，下次还会京东买,2018-03-08 08:26:33,0,0,5
j***y,银牌会员,挺好的，爸爸很喜欢，土豪金一点也不土豪，很适合老年人。,2018-03-08 20:54:14,0,0,5
随***云,PLUS会员,很好用，第一次用安卓系统，慢慢适应,2018-03-08 01:37:09,0,0,5
j***b,铜牌会员,挺好的，反应很快。就是我太不小心了，把屏摔碎了，心痛。,2018-03-07 08:19:00,0,0,5
4***8,银牌会员,手机用着不错，很快，屏幕大小合适，照片也清楚，很满意,2018-03-09 20:46:08,0,0,5
j***m,银牌会员,已收到，快递就不用说了，快。其它感觉还行，用用才知道,2018-03-09 13:04:59,0,0,5
j***l,银牌会员,此品牌质量很好，一直十几年在使用华为手机。值得信赖！,2018-03-09 14:38:17,0,0,5
竹***3,银牌会员,电池耐用，一直用的华为，拍照也还不错，速度也快，外观,2018-03-09 10:44:14,0,0,5
糖***z,银牌会员,很不错，给老人买的，她很满意，特地试了一下才来评价的,2018-03-09 11:13:54,0,0,5
c***g,PLUS会员,正品，相信京东自营，已经开始用了,2018-03-08 08:05:53,0,0,5
紫***来,PLUS会员,送给家人的 春节也没休息 非常棒,2018-03-06 21:02:35,0,0,5
j***d,金牌会员,手机还行，就是声音小点。。。。。。。。。。。。。。。,2018-03-06 15:05:05,0,0,5
a***r,PLUS会员,性能不错，性价比高，非常满意。,2018-03-09 12:44:12,0,0,5
M***4,金牌会员,大小合适，买给老人用，反正很多功能也用不上，足够啦,2018-03-09 13:04:37,0,0,5
筱***大,金牌会员,第一次配送速度这么慢，不知道好不好用，送给父母的！,2018-03-07 14:08:25,0,0,5
r***8,PLUS会员,性价比挺高的，华为信得过的品牌,2018-03-06 18:35:03,0,0,5
j***6,PLUS会员,与描述一致！到货快！手感好！,2018-03-09 20:49:07,0,0,5
猛***身,金牌会员,给二姨买的，很好。她很喜欢，功能刚好够他用就行。,2018-03-06 09:30:45,0,0,5
j***g,企业会员,正品。性价比很好的一款手机，使用方便，性能稳定。,2018-03-04 13:35:49,0,0,5
恒***3,PLUS会员,不错。电池容量大，支持国货,2018-03-09 09:52:39,0,0,5
v***b,金牌会员,用到现在才来评价，这款手机买对了，不错，蛮好的,2018-03-08 12:17:56,0,0,5
京***_,铜牌会员,手机目前用着还不错，快递很快，愉快的一次购物。,2018-03-08 16:31:23,0,0,5
j***r,钻石会员,外观漂亮 做工精细。但相机拍摄实在不敢恭维 。,2018-03-06 16:12:05,0,0,5
z***1,钻石会员,很好，我很喜欢，东西质量不错。以后可以经常看看,2018-03-06 09:15:58,0,0,5
z***1,钻石会员,很好，我很喜欢，东西质量不错。以后可以经常看看,2018-03-06 09:15:10,0,0,5
墨***贝,钻石会员,帮同事买的，很好用，很划算！外观也很漂亮！！,2018-03-09 21:49:32,0,0,5
j***j,钻石会员,挺好的，运行速度也快，给爸爸买的，性价比很高,2018-03-09 16:59:30,0,0,5
h***2,PLUS会员,给老妈买的，正在体验中！,2018-03-07 19:49:03,0,0,5
q***7,金牌会员,给妈妈买的，很喜欢，挺省电的，屏幕也大，不错,2018-03-07 15:54:45,0,0,5
j***a,铜牌会员,感觉手机还可以，还没怎么样，可是物流不是很好,2018-03-06 19:10:53,0,0,5
y***4,钻石会员,大屏，反应速度不错，就是感觉屏幕分辨率一般般,2018-03-06 14:19:06,0,0,5
v***9,PLUS会员,不想拍照片，效果一般。,2018-03-09 22:28:34,0,0,5
遇***己,PLUS会员,用着还不错，目前很满意,2018-03-09 16:54:42,0,0,5
j***s,银牌会员,外观美观屏幕手感灵活好用屏幕清通话声音好听,2018-03-09 09:28:46,0,0,5
