名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
起***劲,PLUS会员,手机还是很漂亮的，但是女票不是很喜欢，红色的没有抢到，赠的东西也没啥用，总体还是可以吧，就是感觉电量用的有点快。其他功能还是很不错的，跟我的荣耀v10算是情侣手机吧。,2018-01-29 11:42:16,7,9,5
邓***成,银牌会员,可以不给星吗，货收到了满怀惊喜的打开，结果是惊吓，开机后先是跳屏接着触屏失灵，点哪都没有反应，试了很多遍都是同样的不良现象，果断申请退货，第一次选择华为手机结果就这样，这就是我大华为的质量？？？这就是国产手机第一品牌？？？凭什么？？？厉害了我的华为，重新刷新了我对你的认知,2017-12-30 13:43:39,38,31,1
陈***8,钻石会员,老婆很喜欢,2018-03-09 09:30:57,0,0,5
K***A,金牌会员,手机不错，虽然是6寸的屏幕，由于是窄边框设计，整个手机也不显得大，手机运行很流畅，内存也够大，指纹解锁很快，国产手机越做越好了，京东购物这么久了一直很放心，发货快，运输安全有保障，以后购物首选还是京东自营。,2018-03-07 10:30:13,0,0,5
才***鸟,PLUS会员,"这手机从配置上来看还是可以的，有张100券，所以2599到手，960处理器能玩崩盘三全特效，所以配置上就不多说了，够用；说下其它小问题，后壳是玻璃，易滑，配上送的软壳还是可以的, 但是这卡托是塑料的，很软，要小心点，说的前面是金属壳，但是没感觉出来，可能是这个是黑色的关系。其他的还在体验中…",2018-03-08 17:42:54,0,0,5
b***e,PLUS会员,很漂亮，拍照效果非常好，很喜欢。,2018-02-23 12:43:22,1,0,5
a***f,PLUS会员,只想说我的P10买早了,2018-03-03 09:04:17,1,0,5
j***q,银牌会员,期盼已久的小粉终于有货了，果断下手，超漂亮，喜欢这个粉色，手感很好，屏幕和之前用的大小差不多，适应良好，最主要的是颜值高啊，哈哈哈，而且没感觉到之前一直很纠结的屏幕斜纹问题！！！虽然快递晚了点，但是天气这么冷还是很感谢快递大哥的。,2018-01-30 18:01:11,4,0,5
j***5,钻石会员,像素特别清晰，自带美颜功能，送给朋友家孩子，特别喜欢，华为的品质不多说！,2018-03-04 10:21:43,1,0,5
p***1,PLUS会员[试用],"这个手机挺不错的，之前跟荣耀V10比较了好久，既然这个处理器低一些，价钱还一样，说明肯定有比荣耀好的地方，商家一点也不傻。所以既然这个处理器够用了，肯定就选这个了，谁知道荣耀会在哪里节约成本啊。
手机到手用了几天，确实不错。全面屏看着确实大，电池也挺好用的，速度快，照相也好。之前一直用mate7，这个快太多了！就是这个包装盒差点意思，不够配套。",2018-02-10 20:18:54,2,0,5
邱***e,银牌会员,玻璃机身非常好看，不过容易粘指纹,2018-02-16 13:40:25,2,0,5
雨***珍,金牌会员,拍照不咋滴啊，颜色太鲜艳了，触屏不够灵敏。速度跟v9一个样，比v10差点，价格还贵。颜值不错，电池鸡了点。不玩游戏，只能说够用了。,2018-03-04 23:11:55,1,1,3
j***8,银牌会员,手机挺好用，就是耳机是坏的，我还得自己找售后修，送的音响是坏的，好评？不可能的！！！,2017-12-18 20:20:15,55,10,1
jd_675528c8b84ca,PLUS会员,从苹果4一直用到苹果6P，现在支持华为。一开始担心用习惯苹果之后用安卓系统会不习惯，入手两天上手感觉非常好，功能强大速度快。相机清晰，功能很多。支持国货。希望华为越做越好。晒评价有礼品？,2018-01-04 15:26:24,1,0,5
a***1,金牌会员,给爱人买的，用了几天再来评价，手机真不错外观好看，内配置高，人脸解锁很高科技，后台运行有点耗电。相信京东，相信自己。,2018-02-23 12:52:10,1,0,5
火***丁,钻石会员,之前一直纠结是买荣耀V10还是买这个，拿到手中后觉得买对了。外观很漂亮，银灰色有种莫名的高贵，当时也考虑过红色，但是根据自己的喜好，估计也就过年红色应景。运行速度很快，个别游戏有卡顿。最满意的是相机，同样是前后两千万，这款机器拍出的照片更漂亮，更舒服(抱歉我不会用专业词汇来形容)。 快递员晚上快9点了还给我送来，冲快递员的辛苦，一定要满分。第一次评价写这么多字，总之还是很满意的。,2018-02-05 00:06:49,4,0,5
z***6,PLUS会员,外观漂亮手感不错，刚开始用反应很快，新机安卓8.0，电池用了一天耗电量不大！,2018-02-19 13:55:08,1,0,5
k***5,PLUS会员,华为手机就是好用  一家几个全部都是  性价比非常高   希望电池可以耐用点,2018-02-10 22:02:54,0,0,5
j***9,钻石会员,年后给老婆买了个，外观老婆很喜欢。操作还在适应中,2018-03-05 18:45:44,3,0,5
j***t,银牌会员,收到手机也有一段时间了，首先屏幕够大，玩游戏看视频都很流畅，不会卡，这款手机颜值高，也够薄，就是有点重，要赞的就是相机功能很强大，前后双摄，目前用着还是挺满意的,2018-03-06 13:11:52,2,0,5
j***8,PLUS会员,秒开，速度极快！6G。拍照非常清晰。为妈妈准备的新春礼物！屏幕大！棒极啦！,2018-02-12 10:13:02,2,0,5
j***鹏,钻石会员,第一次用华为，先试试看，样子看着还不错，继续观察,2018-03-09 13:32:37,0,0,5
j***d,PLUS会员,很喜欢，值这个钱，样式新颖,2018-01-07 15:38:07,1,2,5
j***8,PLUS会员,外观挺漂亮的，显得很大气，选择了黑色，觉得还不会过时，唯一没想到的是两个卡槽不全是4G，其他都很好，值得够买！,2018-02-22 16:48:52,2,0,5
j***z,PLUS会员,宝贝收到啦！大爱，颜色轻粉，很适合女仕使用，拍照效果棒棒的，特别是夜景模式，非常不错！很喜欢！之前在考虑V10和nova2s，但不喜欢玩病4游戏的我对比以后果断选择这台，很不错！,2018-03-08 13:31:57,0,0,5
