名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
美***-,金牌会员,虽比不上今年的新款！但有我需要用的功能！也是好但的！,2018-02-24 22:47:35,0,0,5
j***f,铜牌会员,给儿子买的，收到货很漂亮，别的还不知道用一段时间看看吧,2018-02-07 09:51:19,0,0,5
j***3,银牌会员,手机还可以，只是电池不耐用，一般使用只能用一天！,2018-03-05 23:10:11,0,0,5
啊***-,银牌会员,之前买了一台自己用，现在又买了一台给我妈用，好评,2018-03-03 10:00:44,0,0,5
緋***月,铜牌会员,商家服务态度不错，有不懂的都会一一解答，就是有点慢了,2018-01-21 21:20:46,0,0,5
K***B,金牌会员,外观很好看，但电池不太耐用，总体来说还是不错的。,2018-02-11 18:57:52,0,0,5
l***7,钻石会员,还没用，快递超级慢，买京东就看准物流快，没想到这么慢,2018-01-10 09:02:35,0,0,5
x***7,PLUS会员,做活动的时候买的，比其它地方便宜，很看好这个手机。,2017-12-28 09:09:10,0,0,5
185*****983_p,银牌会员,目前产品非常不错，游戏呀啥呀得都不卡！很好！,2018-02-25 08:47:17,0,0,5
五***_,铜牌会员,整体挺好看的也挺好用的，就是有点小，用着还可以,2018-02-10 14:00:51,0,0,5
j***0,钻石会员,很不错的一款手机，反应都很快，特别是指纹解锁。,2018-02-09 14:29:10,0,0,5
j***p,金牌会员,东西收到了，很满意，就是不知道什么原因没有耳机，因为是第一次买华为的手机,2017-11-25 18:46:08,0,0,5
j***4,银牌会员,手机是正品，使用手感真好，蓝色的老婆很喜欢,2018-03-07 09:33:42,0,0,5
j***3,PLUS会员,很好，我一直用这个牌子,2018-02-21 16:15:18,0,0,5
王***花,银牌会员,刚买到1天就降价了，用着还好，老爸很开心,2018-02-27 13:32:21,0,0,5
三***n,金牌会员,手机很好。给妈妈买的，便宜好好用。非常推荐购买,2018-01-12 09:28:23,0,0,5
j***5,PLUS会员,还不错，用了再来评价。,2018-02-09 17:59:42,0,0,5
j***q,金牌会员,看来看去就相中这款 ，该有的功能都有，外观也漂亮。要是电池在大一点就完美了,2017-10-10 11:00:12,0,0,5
j***r,银牌会员,手机还可以，挺好，给爸爸买的，挺不错的。,2018-02-22 10:58:16,0,0,5
j***r,银牌会员,给老爸买的，直接邮到他那，不过听老爸说用着还好,2018-01-07 12:17:37,0,0,5
j***2,银牌会员,手机用着不错，物美价廉，方便好用，满分,2018-02-27 07:29:42,0,0,5
