名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
二手黑狗东,金牌会员,不用问我什么，我用过开始的山寨机，然后开始使用（金立子公司艾优尼）iuni  u2  iuni n1这个牌子系统真心不错，就是倒闭了。后来使用联想ZUK Z2（现在也倒闭了ZUK系统优化负一百那怕是现在的Z2最新系统但日常使用还是不错的）现在手拿努比亚手机Z17以及Z17mini（以前也买过努比亚，那时候努比亚系统真心糟糕，不是一般的难受）现在努比亚的5.0系统真心可以跟其他厂商有一决高下的能力，今天收到Z17mini更新系统从4.0版本更新到5.0（大概要更新六次）更新完系统流畅度跟Z17一样，小米吹太多，我用过小米的系统真心不觉得好用，广告推送恶心的一逼。不服来怼,2018-02-08 00:03:30,0,2,5
米***8,PLUS会员,"发货速度快，跟官网一样价钱，那肯定选择京东，第二天就收到了。
习惯好评，习惯晒图。",2017-09-24 02:41:38,5,2,5
半***浮,金牌会员,手机到手后用了几天，感觉很好用，流畅不卡顿。指纹解锁也很快。做工国产机能做到这个水平已非常满意。机子薄而不轻，手感不错，就是有点光滑，不加手机壳要谨防手滑跌落。手机自带的软件大部分可以卸载，能腾出不少空间。不玩大型网游足够使用。手机信号和wifi信号经几天使用没有发现异常，通话声音也正常。拍照很清晰，对焦准确但速度一般，色彩偏艳讨喜，弱光下表现也是这个价位手机的中上水平。尤其是在专业模式下，可测光和对焦分离，合理运用可拍出想要的效果（以前用过努比亚的Z5mini，功能熟悉，用了3年没出毛病，印象很好。）唯一感觉缺点是在阳光强烈时屏幕看不太清楚（不是阳光屏吧）。电池中度使用下坚持一天没问题。6+64带NFC高通653，这个价位讲真是极具性价比的。至于系统更新慢，只要运行稳定，干嘛整天升级。个人感觉值得入手，后续有什么问题再追加吧。,2017-11-07 23:55:09,7,0,5
尼爸青青头顶,铜牌会员,这款手机买之前我是百般的怀疑，因为网上对它的负面评价太多。到手后，开箱。第一，颜值在线。第二，手感不错，不弱于华为小米。第三，运行速度很快。我不断测试它的性能，后台运行荒野，前台玩王者。一点也不卡。第四，这快速截屏我特别喜欢。缺点也有，第一，电池续航不行，测试一个多小时，手机微热，电量消耗了47%。第二，开机画面。嗯，本人不喜欢开机时有别的图片，还不能取消，逼死强迫症啊。第三，这款机型相机不称我意，总感觉差点。第四，运行王者开启高帧率模式时并没有显示帧率。最后总结一下，这款手机适合学生党，性价比超高，价格合适。我觉得同价位的华为荣耀9，红米5，小米5都没有它性能强悍（系统使用的感觉不说）。我买这手机京东答应送礼品的，结果没给送。。。。,2018-02-21 13:55:49,1,1,5
JY-林佳玮,PLUS会员,家里人想要换手机，于是我瞄到这个努比亚的看着性价比还不错！所以买了！听家人说这货用着性能各方面都可以，不玩游戏，日常软件都可以应付！一千多块钱的手机，还真有性价比！赞一个！（我说京东的打包员们：为何有时一丁点小东西都会用上纸箱加空气包打包发来，为何一个手机居然用些袋子就发过来？就不怕损坏么？）,2018-01-12 00:00:27,2,2,5
j***e,铜牌会员,手机头天晚下单，第二天上午收到，拍照音质，通话反应，都很好，6g大运存，确实用着爽,2018-03-03 22:22:26,0,0,5
b***哈,金牌会员,电量用的还可以，速度快，反应快，质量好，我一直都用着努比亚这个品牌，觉得很好用，拍照好清晰 好漂亮 满意??????,2018-01-31 22:41:56,7,0,5
好***进,金牌会员,很不错，非常好喜欢，运行内存也大。还可以，今天使上了，不错。还好。喜欢。,2018-02-11 17:40:14,0,0,5
j***s,PLUS会员,第一次自己买努比亚的手机，以前帮同事买过努比亚Z9mini，感觉相机还行。所以给女朋友买了z17mini，结果后置摄像头那叫一个垃圾啊！光线稍微暗点儿图像就变黑，连前置的都不如。还好女朋友贴心，说就那吧，换来换去麻烦，已经对努比亚彻底失望了。过完年还是给她入手荣耀V10吧！有图为证，中午一点拍的照片儿……,2018-02-01 13:16:29,4,0,5
f***0,金牌会员,整体感觉不错，不过nfc.没找到，慢慢摸索吧，，像素好清晰，自带的美颜和滤镜拍出来的照片很好看，屏幕里的图片色彩感觉比之前的魅族鲜艳的多。,2017-11-14 15:24:19,7,1,5
