名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***6,银牌会员,手机收到看了一下，配件什么都没有，自拍干没有，刚华膜也没有，手机套也没有，手机怎么样还不知道，还不知道怎么用呢激活不了,2017-11-16 21:15:16,0,0,1
j***2,银牌会员,可以,2018-02-12 09:14:41,0,0,5
l***l,钻石会员,我十一月六号买的手机 到双十一就降价了 申请价保这个店客服态度恶劣 不给保 爱上哪找上哪找 非常差的购物体验,2017-11-11 11:45:28,0,0,1
J***a,银牌会员,不错,2018-01-30 19:15:01,0,0,5
s***1,金牌会员,好评,2018-01-29 16:44:02,0,0,5
j***g,银牌会员,不孬,2018-01-28 17:14:36,0,0,5
老***知,金牌会员,不错,2018-01-25 15:29:12,0,0,5
j***e,金牌会员,换的第二个手机，听筒还是有明显的电流声，路太远，懒得再跑去检测了，但愿能用的久一点，?,2017-12-31 10:07:32,0,1,1
j***1,金牌会员,手机收到了，先不说质量怎么样，11号下单1538元12号1518元，感觉被坑,2017-12-14 19:41:28,0,0,1
Ceteg,银牌会员,说是发货清单上扫发票，问题是没有清单上那扫去，手机模也没得一张。,2017-09-15 11:42:20,1,0,1
j***z,银牌会员,手机才用了两个月，屏幕就失灵，按不动，而且用电特别快。,2017-12-18 21:00:24,0,0,1
R***L,铜牌会员,无语了 保护膜都不送一个。,2018-02-27 21:23:49,0,0,1
j***5,铜牌会员,太差了，我没有确认收货，就帮我收了，送的动西也没有看见,2017-11-13 18:37:31,0,0,1
jd_∞ ↘ Q Q,金牌会员,盒子里什么都没有，就一个手机两个线，太差了手机,2017-09-13 09:45:55,0,0,1
t***X,银牌会员,是不是高仿的手机哦，跟实体店的比不了,2017-09-17 13:17:34,0,0,1
X***h,金牌会员,质量有问题，视频一直放不出，差劲。,2017-09-20 18:32:03,0,1,1
j***g,铜牌会员,没收到货，如何评价,2017-09-27 18:31:19,1,0,1
h***f,银牌会员,太差点了吗吗？,2016-12-03 16:13:49,8,3,1
王***4,银牌会员,滿意,2018-02-18 11:07:12,0,0,5
j***g,银牌会员,不孬,2018-01-28 17:14:26,0,0,5
j***r,银牌会员,给差评，实话实说手机目前使用起来没问题，但新手机拿到就有划痕，还说他们发的是全新未拆封。你们的诚信呢？还有发手机就这么大个箱子？里面也不用填充东西防震？快递员问我是啥，我说是手机，别人都傻眼了，这么大箱子发手机？别给我打电话骚扰，我不需要什么补偿。我只让大家看到真实的你们！,2018-01-26 16:24:59,0,1,1
ljh悦喜186*****926,金牌会员,差评，从0.5米摔下来里外屏幕都碎了，联系华为说我这个手机lm号查不出来，难道我这个手机是山寨的吗！没爱了,2018-01-07 09:26:36,0,0,1
z***5,银牌会员,无法解释的差评，一个手机最主要的通话功能不能用，手机再牛也是傻货。,2017-09-10 07:59:43,0,1,1
泠***月,银牌会员,差评！手机有质量问题还不给解决！,2017-09-26 16:03:53,1,2,1
康***汉,金牌会员,差评！,2017-10-04 19:41:08,1,0,1
Y***S,银牌会员,这款手机很不错的。,2018-01-04 03:01:47,0,0,5
m***a,银牌会员,老板发货速度杠杠的，手机不错的，性价比高，内存应该足够我用了，充了一次电，反正间隔着玩，貌似可以管两天,2018-01-03 16:23:43,0,0,5
j***k,银牌会员,还没用感觉不错，用后再加评,2018-01-03 12:26:51,0,0,5
天***x,银牌会员,满意，看着高大上！,2018-01-03 10:58:45,0,0,5
x***1,金牌会员,不错,2018-01-02 21:24:31,0,0,5
a***g,PLUS会员,一直信赖京东，性价比高，配送速度快，值得推荐。,2018-01-02 21:09:12,0,0,5
j***f,银牌会员,不错,2018-01-01 22:16:19,0,0,5
尤***剑,金牌会员,不错系统流畅 内存够用 比较扎实,2018-01-01 17:15:00,0,0,5
j***s,铜牌会员,物流很快，手感不错,2018-01-01 17:09:49,0,0,5
j***x,PLUS会员,我老公用的华为他建议我也用这个品牌，在网上购买时还很担心买到反修手机，结果到手察看试用才知是自己想多了，全新的手机反应很快，内存空间大，像素清晰，总之满意。,2018-01-01 09:35:38,0,0,5
小***1,金牌会员,还可以。不错。,2017-12-31 20:35:44,0,0,5
p***e,钻石会员,质量不错，华为值得拥有，下次还会买,2017-12-31 10:56:25,0,0,5
吕***良,PLUS会员,不错。,2017-12-31 10:13:40,0,0,5
吕***良,PLUS会员,不错。,2017-12-31 10:13:30,0,0,5
j***e,金牌会员,换的第二个手机，听筒还是有明显的电流声，路太远，懒得再跑去检测了，但愿能用的久一点，?,2017-12-31 10:07:32,0,1,1
程***0,PLUS会员,不错，应该是正品，华为值得拥有,2017-12-30 21:52:39,0,0,4
j***o,金牌会员,很漂亮,2017-12-30 18:40:12,0,0,5
8***m,金牌会员,除了电力只有半分之三，别的还行，以前我买手机都是至少有一半以上的，这个手机估计是库存吧,2017-12-29 10:42:33,0,0,5
