名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***d,银牌会员,给老人买的，高端大气上档次，物有所值，快递小哥服务也好，不错的一次购物。,2017-11-24 12:26:49,0,0,5
j***8,银牌会员,这款手机质量颜色都还可以，快递速度服务也挺周到……,2018-02-04 07:31:58,0,0,5
s***5,金牌会员,比想象的好，样子很好看，还要比实体店便宜很多，不错，很满意的一次购物,2017-12-19 23:19:12,0,0,5
j***h,银牌会员,货收到了，挺满意的，谢谢客服的耐心解答。,2018-03-08 10:13:50,0,0,5
J***o,PLUS会员,给姐买的，赠送礼品不错！！！,2018-01-07 17:03:12,0,0,5
j***9,银牌会员,性能不错，照片拍的也很好看，用起来相当顺手,2018-02-20 19:42:42,0,0,5
y***5,银牌会员,物流垃圾，把东西发错地方。客服态度敷衍，不能主动承担过错，解决问题，服务意识欠缺，严重影响京东声誉。,2018-03-03 22:03:33,0,0,5
B***g,钻石会员,很不错的宝贝，很不错的一次购物，每次都在京东买东西，值得信赖！！！！,2017-12-02 20:31:48,0,0,5
B***t,金牌会员,非常喜欢这个手机，但是物流方面很不满意,2018-03-08 00:27:43,0,0,5
j***3,银牌会员,刚刚用了一下 手感不错画质和像素都不错 在一千块的手机中来说还是不错的,2017-11-10 20:32:41,0,0,5
j***l,铜牌会员,手机一搬搬音质不怎么好真的是一分价钱一分货啊,2018-01-13 09:52:50,0,0,5
