名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***d,铜牌会员,手机买的时候是搞双11活动到11机子一下降了二百真后悔买早了,2017-11-11 22:41:13,0,0,5
j***i,银牌会员,还可以，比前面一个手机快多了,2018-03-09 06:13:09,0,0,5
j***e,银牌会员,买比我孩子的，使用了一个月一切正常，好用，信你京东支持你,2017-12-08 20:45:25,0,0,5
温***居,金牌会员,手机性价比很高，值得拥有，价轻力壮！,2018-01-02 22:11:55,0,0,5
化***石,金牌会员,效果好，颜值高，高端大气上档次,2018-02-09 15:15:55,0,0,5
b***o,PLUS会员,挺好用，非常实惠，很满意，继续支持！,2017-11-18 00:13:36,0,0,5
阿***言,PLUS会员,双十一的活动很给力哦。价钱优惠的很,2017-12-01 14:50:55,0,0,5
x***1,PLUS会员,商品不错哦，支持，给力，点赞哦,2017-12-28 17:01:59,0,0,5
咋***胡,PLUS会员,京东京东 购物速度方便。售后一级棒！,2017-11-09 18:27:01,0,0,5
涛***6,银牌会员,可以，很满意，下次会继续购买,2018-02-03 11:09:20,0,0,5
j***z,金牌会员,帮别人买的，华为值得信赖,2018-03-02 09:54:20,0,0,5
j***9,铜牌会员,质量很好像素很好我很喜欢,2018-02-28 16:22:41,0,0,5
1***m,PLUS会员,很不错，支持京东哦，给力，点赞，,2017-12-02 12:33:22,0,0,5
j***f,银牌会员,手机性价比很高，也很漂亮,2018-02-25 23:05:32,0,0,5
j***8,PLUS会员,京东好京东赞，京东服务好的没得说！！！,2017-10-13 09:18:40,0,0,5
r***8,PLUS会员,挺好用的，性价比高。快递慢点儿。,2017-11-26 16:40:29,0,0,5
西***4,PLUS会员,像素好，速度快，给朋友买的，朋友很喜欢,2017-10-07 16:47:04,0,0,5
j***0,铜牌会员,给老妈买的  听说挺不错的。,2018-01-21 19:13:37,0,0,5
j***n,银牌会员,物流有点慢，刚用还不知道怎么样，反正就是喜欢华为,2017-12-17 20:15:14,0,0,5
a***a,银牌会员,货已收到，还在用，用过之后再评价，物流，还行吧,2017-10-08 19:05:22,1,0,5
j***m,铜牌会员,这款手机非常巴适，用起来很流畅，性价比高，值得购买。,2017-11-08 20:29:39,0,0,5
j***3,银牌会员,非常不错，值得拥有！,2018-03-04 20:06:02,0,0,5
A***i,铜牌会员,今天刚到，自己比较满意,2018-02-11 11:33:52,0,0,5
小***n,PLUS会员,大赞，实惠好用，高档大气上档次,2017-11-13 20:21:39,0,0,5
j***y,银牌会员,叫开发票却开了一张收据。,2018-01-27 12:45:45,0,0,5
j***h,铜牌会员,真心不错，很靓而且是正货。?????手机家人在用说很好，所以就随意两张照片哈！,2017-11-27 23:41:34,2,0,5
辉***石,PLUS会员,还可以 ！！！！！！！！！！！！,2017-10-26 20:18:46,0,0,5
g***m,PLUS会员,价格便宜，就是物流稍微慢点,2017-12-07 09:13:25,0,0,5
A***H,银牌会员,快递小哥服务好，还会再来买,2018-01-02 22:50:13,0,0,5
j***f,银牌会员,很好用，物流也快，拍照也很清楚，上网速度超快。,2017-12-01 10:47:32,0,0,5
4***东,银牌会员,经过检验，应该是正品，京东快递员服务也很不错。,2017-12-01 11:58:34,0,0,5
城***长,PLUS会员,东西，很不错，充电快，信号也很好,2017-10-12 12:17:07,0,0,5
许***相,PLUS会员,不错，手机很漂亮，支持京东,2017-11-25 12:56:24,0,0,5
摄***强,金牌会员,非常好，喜欢，流畅，暂时没发现问题，好用。,2017-12-24 10:06:23,0,0,5
j***1,银牌会员,给家人买的。不清楚,2018-03-03 00:26:37,0,0,5
大***a,铜牌会员,东西挺好的，速度很快！,2018-01-17 09:02:18,0,0,5
Z***W,铜牌会员,还不错，唯一的不好就是买完没有几天就降价了,2017-12-13 20:58:32,0,0,5
j***l,金牌会员,送给老丈人用的，挺好的,2018-01-11 09:14:35,0,0,5
a***u,银牌会员,外观可以，手感不错，运行够用，最主要华为耐用,2017-11-24 16:18:45,0,0,5
i***L,铜牌会员,很好用666666,2018-02-19 02:00:06,0,0,5
媛***你,金牌会员,手机是给父亲买的已经收到了，老爸非常喜欢！,2017-12-07 20:12:38,0,0,5
龙***1,PLUS会员,东西很好，送货员态度很好,2017-11-16 11:48:37,0,0,5
j***f,铜牌会员,还不错，可以是好评,2018-02-05 09:29:20,0,0,5
缦***端,金牌会员,手机不错，运行内存大，分辨率高，拍照也很清晰！,2017-10-14 10:27:43,0,0,5
q***3,PLUS会员,华为手机真心不错，支持国产,2017-10-13 03:16:00,0,0,5
淡***0,PLUS会员,非常好。。。。。。。。,2017-10-15 22:28:05,0,0,5
a***n,PLUS会员,买来送人估计足够玩了,2017-10-31 19:49:05,0,0,5
白***念,金牌会员,手机收到了，看着挺好的，还没有用,2017-12-31 18:29:56,0,0,5
j***0,铜牌会员,刚买回家，不知道好不好，用短时候看看,2017-11-28 00:55:32,0,0,5
j***g,钻石会员,很不错，公司买的礼品，东西很喜欢,2017-12-22 11:17:25,0,0,5
j***m,PLUS会员,手机不错的，速度很快,2017-10-18 10:08:34,0,0,5
j***j,PLUS会员,东西实体店便宜很多,2017-11-16 12:01:28,0,0,5
c***6,PLUS会员,京东购物非常方便。,2017-11-13 12:55:58,0,0,5
j***t,铜牌会员,这手机真不错，照像又清，网速又快。,2017-11-18 12:26:05,0,0,5
j***z,铜牌会员,货真价实，货到的也挺快的。好评！,2017-12-03 22:37:17,0,0,5
j***f,铜牌会员,很好的手机喜欢的朋友可以加快速度,2017-12-01 11:42:26,0,0,5
j***i,银牌会员,给老爸买的，他就喜欢大屏幕的！,2017-12-15 20:51:47,0,0,5
羽***缘,金牌会员,还行吧，就是买完就掉价一百多，坑啊,2017-11-13 08:44:20,0,0,5
j***m,银牌会员,手机收到了，挺好用的，也挺便宜,2017-12-13 13:54:02,0,0,5
j***i,PLUS会员,很满意的一次购物，,2017-10-12 18:52:04,0,0,5
j***狂,银牌会员,不错，看了很久，老人家用够用了,2017-11-28 10:30:12,0,0,5
t***O,银牌会员,还可以，下次再买,2018-03-08 21:53:04,0,0,5
L***t,铜牌会员,这次购物很满意，手机很好用。,2017-12-09 23:55:30,0,0,5
j***b,金牌会员,手机很好，不卡，物美价廉。,2017-12-24 15:01:46,0,0,5
j***p,银牌会员,发货超快，赞一下，手机给别人买的，质量没有问他，赠品超级烂，地摊货。,2018-01-05 22:58:39,0,0,5
-***哥,银牌会员,京东就是值得信赖,2018-03-03 08:40:31,0,0,5
清***清,金牌会员,国产手机中的战斗机，不用多说，值,2017-10-24 12:23:38,0,0,5
j***b,金牌会员,物流速度快，开机运转正常！,2017-12-06 08:53:39,0,0,5
j***海,银牌会员,手机很好老人用的,2018-02-17 07:13:18,0,0,5
