名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
t***g,金牌会员,外还是很漂亮的  其他可以  但就是快递有点慢了服务态度还是很好,2017-07-03 17:49:59,1,0,5
j***w,银牌会员,冲电很快的，自己下载的软件反应有点慢，照相很清晰，总的来说手机还是挺好的，,2017-07-05 17:09:31,0,0,5
弹***情,银牌会员,一直都很欣赏国产的东西，手里是正品，手感也不错，主要是颜色真的炫彩啊，双摄像头不失档次，喜欢的亲们下手吧！！！！,2017-12-23 11:13:21,0,0,5
河***云,银牌会员,刚收到，外观比较光滑，手感不错，后面有两个摄像头，一个1200万像素的，一个2000万像素的，再加上送了两个手机壳，一个硬壳一个软壳，不错，下次给我女朋友也买一个。,2017-09-06 18:27:01,0,0,5
x***g,PLUS会员,买的黑色的，除了发货比自营慢，其他都挺好的，价格还比自营便宜，不用去麻烦的抢优惠券。,2017-11-13 20:57:43,1,0,5
l***3,金牌会员,手机挺好看的，我去官网没货，实体店也没有货，就是他家有，就是老板送的东西没有，心里不舒服,2017-07-09 18:45:24,4,0,5
d***B,银牌会员,款式?颜色?性能?价位?谁与争锋?全方位多层次的品位，就在荣耀9,2017-07-07 21:44:55,0,0,5
飘***馨,PLUS会员,还不错，不过都是加价购的，送的东西都很低廉,2017-07-08 18:16:21,0,1,5
楼***叔,金牌会员,比v9小不到多少，一只手还是不行啊。。。。。。。。。。,2017-09-07 08:17:19,0,0,5
轻***帶,金牌会员,包装什么的都是新的，没有拆开的痕迹。感觉上不错。,2017-08-02 17:19:50,1,0,5
j***4,银牌会员,非常给力的手机，良心评价，我是用了一个星期来反馈的棒棒哒。,2017-07-18 21:31:27,0,0,5
j***i,金牌会员,很不错，快递非常快，服务好，卖家很热情，支持国产。,2017-06-30 20:13:18,1,0,5
宋***骏,银牌会员,发货很快，手机很不错，无损，赠品也很不错，是值得购买的手机,2017-07-13 14:11:56,0,0,5
1***p,金牌会员,之前看了很多论坛，关于这台手机的评价，确实荣耀9很值得入手，外观：双玻璃曲面很炫加上海鸥灰配色，典雅时尚，质感很好，和苹果的手感很相似，性能：开机速度快操作页面也很人性化，运存4G加上麒麟960可以值得期待，就是不知道后期安卓系统是否还会卡，之前用华为麦芒4，才用了一年半运行速度就很让人着急了，卖家服务也很好，赠送了承诺的东西，最后就是吐槽下京东的快递，建议还是买京东自营的东西，我20号下的单，27号才收到手机，这速度也太慢了，一问才知道除了北上广其它二线城市物流都靠陆运，也是醉了。,2017-06-27 14:39:15,8,1,4
矜***0,银牌会员,荣耀9真的特别好看，震惊，力挺华为，也不卡，非常满意！,2017-07-03 19:14:53,0,0,5
jd152530yjf,银牌会员,很完美的一次购物，卖家送了好多东西，服务态度也是很好。,2017-07-01 21:52:48,0,0,5
玩***猴,PLUS会员,下单到收货用了几天时间，手机不错，运行快，京东快递靠谱。。。不说了，看图，灰色好看。。,2017-08-31 11:43:24,0,0,5
wyd75,PLUS会员,荣耀6升级，比较轻薄，使用比较方便，发热比6好多了,2017-07-21 15:24:48,0,0,5
b***0,银牌会员,宝贝今天已收到，爱不释手。非常满意，颜色也非常正点，喜欢的不要不要的，杠杠的…,2017-07-07 11:06:22,3,0,5
M***3,银牌会员,手机正品  手机外形很漂亮     海鸥灰很赞,2017-07-03 14:38:06,0,0,5
j***f,银牌会员,外观精美，运行和内存续航很好，服务态度友好,2017-08-01 19:24:02,0,0,5
jd_186275oyb,金牌会员,物流还算快，收到手机查了下是新机子，很好，裸机手感特别强。这个价格在京东应该是最低价了，我对比了很久才下单。总体非常不错，好评,2018-01-03 21:15:17,0,0,5
j***青,银牌会员,用了两天才来评价的，性能是不错，我一直是米粉，这次我疼心舍弃小米了因为太烫，华为荣耀9玩王者荣耀 火影忍者手游感觉不是很烫 满意 就是送的膜不是防爆膜，而且充电器也是专属别的用不了，出门老是忘记带线 别的安卓充电器没用,2017-08-09 22:51:08,0,0,5
45敷衍,银牌会员,手机没问题，就是物流不给力，太慢了,2017-08-26 22:26:29,0,0,5
卖***子,金牌会员,比我想象中的要好很多，拿在手里就爱不释手，特别是这个颜色太给力，相机也不错。,2017-07-14 12:44:36,2,0,5
j***u,银牌会员,充电快。 做工精致。不错,2017-07-04 19:22:24,0,0,5
吖***o,银牌会员,买的时候有点担心，第二天下午三点就要走了，没想到第二天中午一点就到了，由衷的感谢快递小哥等我半小时取件。当然，手机很酷，第一感觉好炫，手感真的好，功能也挺强大，第一次用华为，以前用同学的华为返回在左边不习惯，荣耀9的功能键可以自由布置，这一点我觉得很好。玩游戏无压力，不发热，32个赞！！！?,2017-07-13 14:08:46,3,0,5
j***s,银牌会员,"上手两天来评价（?ò ∀ ó?）
总体来说手机还是很不错的，反应速度很快，海鸥灰的外形也很炫酷（只是我拍的不好hhhhh）正面指纹识别简直是用惯了苹果的人的福音，导航键可以自设这点也很赞。
店家超级良心，送了好多东西，送的胶套超级贴合机身，然后快递也蛮快的，两天差不多就到了。",2017-07-03 14:50:37,1,0,5
朽***克,钻石会员,非常不错 值得推荐,2017-07-17 17:28:18,0,0,5
x***2,PLUS会员,深度使用后回来评论。外观是非常的绚，而且屏幕大小合适单手操作，64G内存打开后剩48.7G，打开应用的速度和切换速度很流畅，打开多个应用手机都不发烫，手感有点温。5%充电到100%需要两个小时。满电中重度用户可以用一整天，平时工作使用都够了。个人觉得烧纸指纹解锁比较好用，速度挺快，屏幕下边没有了标志,2017-06-25 15:10:50,0,0,5
j***5,银牌会员,手机用着手感不错！,2017-07-09 09:48:07,0,0,5
