名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***h,金牌会员,手机正品无问题没毛病，快递服务到位,2018-02-20 21:08:08,0,0,5
8***m,银牌会员,不错,2018-02-20 20:31:00,0,0,5
j***e,金牌会员,各方面都挺适合老人使用,2018-02-20 16:23:04,0,0,5
j***i,银牌会员,货已收到。打开看了。质量还不错,2018-02-20 15:36:07,1,1,5
w***g,钻石会员,买给老**，性价比很高，用起来也很不错,2018-02-20 15:20:08,0,0,5
l***1,银牌会员,手机很好。收货很快,2018-02-20 14:44:57,0,0,5
最***曼,金牌会员,不错的手机,2018-02-20 12:17:19,0,0,5
j***i,银牌会员,买了三个了，麦芒五真不错,2018-02-20 10:39:54,0,0,5
j***华,银牌会员,给老妈买的，实惠，还可以,2018-02-20 09:02:30,0,0,5
靈***罪,钻石会员,还好吧！,2018-02-20 00:07:37,0,0,5
j***p,PLUS会员,手机是买给妈妈用的，运行速度还可以，性价比比较高，支持国产,2018-02-19 21:29:04,0,0,5
j***菓,金牌会员,买给爸用的，性价比很好,2018-02-19 21:05:41,0,0,5
j***y,银牌会员,可以,2018-02-19 18:01:34,0,0,5
j***8,铜牌会员,非常好，物流非常快！,2018-02-19 18:00:12,0,0,5
白***巴,钻石会员,挺漂亮，适合商务人士使用，给爸爸买的，配置足够用了,2018-02-19 12:11:23,0,0,5
j***5,银牌会员,老年人用，外观大气，就是首次开机很慢很慢，升级好久好久。,2018-02-19 12:11:04,0,0,5
j***y,银牌会员,还不错,2018-02-19 11:33:49,0,0,5
j***i,金牌会员,挺好的,2018-02-19 10:00:16,0,0,5
z***9,PLUS会员,运行速度流畅，系统挺好的，手机做工也不错，到底是以前卖很贵的手机，挺满意的。,2018-02-19 09:58:12,0,0,5
j***b,PLUS会员,手机很不错，款式很漂亮,2018-02-19 07:32:56,0,0,5
l***在,PLUS会员,还不错，现在性价比超高，华为不错，支持国产,2018-02-18 18:41:38,0,0,5
s***6,金牌会员,"第二次卖麦芒5，没有留意有4+64gb, 空间更好更好用了！",2018-02-18 13:27:58,0,0,5
唯***3,PLUS会员,给父母买的，快递速度很快，初一定的初二就到了，手机不错，一分价钱一分货，也不能有太高的期待。,2018-02-18 12:58:04,0,0,5
3***7,金牌会员,为华为手机点赞，做工精细，运行流畅，电池超赞，性价比超高。以华为为代表的一代中国手机厂迅速缩短了与国外顶级大厂的差距，并歼灭了大多数国外曾经辉煌的厂商，以后会一如既往地支持国货。,2018-02-17 17:01:50,0,0,5
jdxuanai,PLUS会员,速度快，性价比高，但是屏幕像素低,2018-02-16 20:58:44,0,0,5
A***3,金牌会员,手机还是可以的,2018-02-16 10:32:06,0,0,5
陈***4,PLUS会员[试用],好用,2018-02-15 10:07:34,0,0,5
j***o,金牌会员,送货速度一如既往的快，但手机不好，1.待机时间太一般，2.屏幕颜色发红，拖影严重，反应迟钝，经常卡屏，3.照相颜色鲜艳，红色过于鲜艳，和实际比较失真太过，4.外放音质发闷，5.数据线上有污垢，是新货吗？值得怀疑，6.WiFi信号让人无语，7.有一点很疑惑，为啥2018.02.08京东下的单，2018.02.08收到，正常保修应该到2019年，可是华为官网系统显示保修到2018.4.1。这就让人很吃惊了，难道我这是二手机？希望京东予以答复解决。,2018-02-15 08:59:48,0,1,1
歪***饼,PLUS会员,华为品牌，值得信赖，不错哦，华为品牌，值得信赖，不错哦，华为品牌，值得信赖，不错哦，华为品牌，值得信赖，不错哦，,2018-02-15 08:19:05,0,0,5
L***n,PLUS会员,手机挺好，很满意，只是有一点很疑惑，为啥2018.02.04京东下的单，2018.02.06收到，正常保修应该到2019年，可是华为官网系统显示保修到2018.4.1。这就让人很吃惊了，难道我这是二手机？希望京东予以答复解决。,2018-02-15 00:46:13,0,1,1
j***8,铜牌会员,比我原来的快了不少,2018-02-15 00:37:47,0,0,5
大***里,金牌会员,华为一贯使用挺好的。,2018-02-14 22:46:26,0,0,5
j***r,金牌会员,不错?，正品行货,2018-02-14 21:31:35,0,0,5
x***8,银牌会员,手机不錯，用了一段時間声音清楚，信号好，價格便宜,2018-02-14 21:10:52,0,0,5
j***g,PLUS会员,物流超赞！,2018-02-14 20:36:30,0,0,5
汪***桐,钻石会员,京东自营一如既往的好,2018-02-14 18:39:23,0,0,5
p***j,铜牌会员,手机冲电线是坏的，手机无法正常冲电,2018-02-14 16:38:22,0,1,2
万***青,PLUS会员,给同事买的，她说还行，就是有不用的APP 卸载不了。,2018-02-14 15:25:05,0,0,5
c***6,银牌会员,京东个垃圾说春节不放假骗人的，订的货两天了还没有出库,2018-02-14 09:01:31,0,0,5
云***骢,金牌会员,这款机器名声在外，一直很稳定，家人很喜欢,2018-02-13 21:59:42,0,0,5
j***e,铜牌会员,手机丛外观看，质量很好！先用下再说，就是太扣了一个外壳都没送？,2018-02-13 18:29:44,0,0,5
x***n,银牌会员,买给长辈用的，初步感觉不错，蛮喜欢的，快递员很好，第一次没收到，第二次电话联系后特意送过来?,2018-02-13 14:56:10,0,0,5
