名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
下***5,PLUS会员,我买任何一件物品前我都会在这三者甚至更多的商城中比较价格，最终发现还是京东的最便宜，于是09年所有的东西基本上都是在京东买的。2010年，京东发展迅猛，据官方信息说本年度其销售额将突破100亿！表面看上去真是风光无限啊，可实际上京东并未盈利，这个未盈利并不表示它没赚钱，而是赚的这些钱都又投资出去了，扩大商城销售范围，其销售的商品应有尽有，新建物流中心以应对物流压力，等等。京东给人的感觉也越来越友好，越来越符合国人的购物习惯，这也是京东发展迅猛的一个非常重要的原因，从几处重要的细节我们能看出京东是如何吸引消费者的。首先是页面颜色，用的是中国红和黄色（确切的是橙色，标准的商业色），给人一种喜庆热烈的感觉，其次页面做得大气隆重，给人一种舒适安全感，还有最重要的一点就是突出的商品评分与消费者评价。,2018-01-05 18:28:55,0,0,5
钱***2,银牌会员,学校不允许带智能机，就买了诺基亚的老人机????,2017-10-31 06:23:24,2,0,5
袁***9,银牌会员,手机不错，续航好，通话声音也不错?功能强大。就是系统有些细节需要改进一下,2017-07-29 22:45:24,1,0,5
L***3,钻石会员,买给老爸的，很方便，拿着挺轻巧，希望跟之前的诺基亚一样耐用。,2017-11-27 20:49:33,0,0,5
花***i,银牌会员,手机已经收到！还可以，外观一般，感觉诺基亚没有之前做的好了，后盖有好大的缝隙，其他用段时间再看……,2018-01-13 23:10:32,0,0,5
V***n,钻石会员,给老妈买的，好评好评好评！,2018-02-24 17:46:38,0,0,5
j***w,金牌会员,诺基亚216手机用的这段时间没有出现什么问题，给老人用以前买的哪个手机用了太长时间，这次换了这个老人说这个手机好，电池顶的时间长，非常满意哦。,2018-01-14 17:09:52,1,0,5
万***肥,钻石会员,按键偏小，手感也一般，是脆性的按键，我喜欢橡胶那种偏柔一点的手感。摄像头还不如省去，再降降价，上网的功能也可以省去，蓝牙实用，可以连耳机传文件。音乐还没试。总体来说当备用机是够了，但是功能又有点偏多而不实用，定位有问题。若不是比竞品小一圈的原因，我就买同价位的另一款了,2018-02-02 22:07:56,0,0,5
j***u,金牌会员,手机不错，买回来用了5天才评价的，备用机足够了。,2017-09-14 12:16:52,1,0,5
c***d,钻石会员,大品牌，稳定，一如既往的好。大品牌，稳定，一如既往的好。,2017-09-24 16:23:27,0,0,5
听***梦,PLUS会员,要考研了买个功能机用，待机时间长，皮实，毕竟诺基亚的功能机,2017-08-20 16:33:31,0,0,5
j***8,PLUS会员,物流很快，外观时尚，老人很喜欢，用起来很顺手,2017-12-06 22:41:05,0,0,5
x***3,金牌会员,适合老年人，机身较小。铃声还是比较大，字体受屏幕限制偏小,2017-08-27 09:53:49,0,0,5
j***2,金牌会员,给老人买的，手感一般，全塑料的，太轻了。铃声再大些就更好了,2017-08-09 09:39:40,0,0,5
j***j,PLUS会员,诺基亚老年机老牌子，给家里老年人买的，买回来摸着手感不错，功能也很强大，自拍，电池都很耐用，拿着也方便，就是键盘有点小！,2018-01-05 09:25:41,0,0,5
j***1,PLUS会员,值得信赖的品牌NOKIA,2017-08-14 11:30:00,1,0,5
爱***蒿,金牌会员,比黑色贵了50块，很漂亮，功能齐全，勉强够用，网速龟速，像素朦胧,2016-11-16 13:37:25,13,0,5
k***6,金牌会员,手机很好，还是十年前的感觉，物流超棒，赞,2017-04-14 17:38:01,2,0,5
