名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***2,铜牌会员,手机好用，良心卖家，服务周到，有求必应。???,2018-03-01 19:20:58,0,0,5
小***s,铜牌会员,说好的钢化膜呢！说好的硅胶壳呢！里头就手机加充电器。,2018-03-01 19:01:04,0,0,3
H***贝,铜牌会员,整体还不错，用了两天，还可以，就是物流有点慢,2018-03-01 18:41:19,0,0,5
C***a,金牌会员,手机很不错，还是双卡双待呢！大惊喜呀，上次买了另外一个，也很满意,2018-03-01 18:31:59,0,0,5
好***2,PLUS会员,手机太赞了，功能很多，太喜欢了,2018-03-01 18:29:53,0,0,5
j***0,银牌会员,还行，老人喜欢,2018-03-01 18:27:32,0,0,5
W***f,银牌会员,还好不错。。。。。,2018-03-01 17:23:14,0,0,5
L***生,铜牌会员,手感还可以，给老妈用的，足够了，外观比较时尚，新机有贴膜不知道别的是不是一样,2018-03-01 16:46:06,0,0,5
j***5,银牌会员,很好用，图和实物符合。,2018-03-01 16:40:59,0,0,5
以***你,银牌会员,这回买还有个贴膜和手机壳,2018-03-01 16:16:50,0,0,5
j***c,钻石会员,真快！服务好！产品也很好，,2018-03-01 15:34:07,0,0,5
j***b,银牌会员,不错，买给外婆的，很满意，本人也很喜欢华为，希望华为越来越好,2018-03-01 14:34:56,0,0,5
q***q,银牌会员,还好吧。老爸用着,2018-03-01 14:25:38,0,0,5
b***鱼,银牌会员,点赞?,2018-03-01 14:04:07,0,0,5
F***W,金牌会员,京东的速度和质量，不用质疑，好好,2018-03-01 12:32:44,0,0,5
z***x,银牌会员,手机收到有几天了，用着还不错！,2018-03-01 12:11:08,0,0,5
Y***H,铜牌会员,快递速度挺快的，手机也挺好用。,2018-03-01 11:30:49,0,0,5
j***4,铜牌会员,非常好，很好用。,2018-03-01 10:53:45,0,0,5
j***9,钻石会员,手机反应慢,2018-03-01 10:45:54,0,0,5
5***能,银牌会员,货没有全部到,2018-03-01 10:32:44,0,0,5
行***时,钻石会员,给老妈买的，老人用足够了，手机反应挺快的，不错，就是颜色选的不好,2018-03-01 09:57:09,0,0,5
j***d,银牌会员,看着还行，挺好的，给老妈用的，内存是3+32的，应该够用了。,2018-03-01 09:49:17,0,0,5
j***群,金牌会员,做工粗糙，充电插头与手机连接口太松！反应顿挫,2018-03-01 09:34:35,0,0,1
S***B,银牌会员,耳机不配有。独有裸机一台。差差差已,2018-03-01 09:31:33,0,0,1
j***p,PLUS会员,看起来还不错，送货速度快。,2018-03-01 09:11:32,0,0,5
j***1,铜牌会员,在慢长的物流等待中 收到打开后很惊艳，看了一下外观ok 。开机后试了好几遍流畅 很满意 比我想像中的还要好，我很喜欢 谢谢,2018-03-01 09:07:10,0,0,5
3***1,银牌会员,不错，比想象中要好！比较满意的一次购物，手机需要继续使用，基本功能与描述相符，没有问题！,2018-03-01 08:58:38,0,0,5
